text,aku_text_id,aku_url,n_signs,genre,textinhalt_raw,datierung,epoche,date_start,date_end,date_mid,register,notes
"Turin, Museo Egizio, CGT 57056",138942,https://aku-pal.uni-mainz.de/texts/138942,2,Haushaltsliste,Haushaltsliste (Document of absence or presence),"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 24, Tag 21 – Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 24, Monat 3, Jahreszeit pr.t, Tag 26",Neues Reich,-1161,-1160,-1160,,
"Straßburg, Bibliothèque nationale et universitaire de Strasbourg, 62",5000647,https://aku-pal.uni-mainz.de/texts/5000647,2,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
D. Hatnub 43,5000425,https://aku-pal.uni-mainz.de/texts/5000425,2,nicht spezifiziert,nicht spezifiziert,Erste Zwischenzeit,Erste Zwischenzeit,-2160,-2055,-2108,,
"London, Petrie Museum of Egyptian Archaeology, Amarna 71 (Petrie)",5000542,https://aku-pal.uni-mainz.de/texts/5000542,2,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
Hieratisches Graffito am Eingang von TT 320,5000481,https://aku-pal.uni-mainz.de/texts/5000481,2,nicht spezifiziert,nicht spezifiziert,"Dritte Zwischenzeit, 21. Dynastie, Siamun, Regierungsjahr 5, Monat 4, Jahreszeit šm.w, Tag 21",Dritte Zwischenzeit,-974,-973,-974,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3047",5000072,https://aku-pal.uni-mainz.de/texts/5000072,2,Juristische Urkunde,Juristische Urkunde,"Neues Reich, 19. Dynastie, Ramses II., Regierungsjahr 46",Neues Reich,-1234,-1233,-1234,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10499 vo",5000739,https://aku-pal.uni-mainz.de/texts/5000739,2,Erzählung,Erzählung,"Mittleres Reich, 12. Dynastie",Mittleres Reich,-1985,-1773,-1879,,
"New York City, Metropolitan Museum of Art, MMA 27.3.560",5000144,https://aku-pal.uni-mainz.de/texts/5000144,2,Brief,Brief (an einen Lebenden),"Neues Reich, 18. Dynastie, Hatschepsut",Neues Reich,-1473,-1458,-1466,,
D. Hatnub 15,5000569,https://aku-pal.uni-mainz.de/texts/5000569,2,nicht spezifiziert,nicht spezifiziert,"Erste Zwischenzeit, 9./10. Dynastie, Nehri I. (Nomarch), Regierungsjahr 4",Erste Zwischenzeit,-2160,-2025,-2092,,
D. Hatnub 12,5000571,https://aku-pal.uni-mainz.de/texts/5000571,2,nicht spezifiziert,nicht spezifiziert,"Erste Zwischenzeit, 9./10. Dynastie, Ahanacht (Nomarch), Regierungsjahr 13",Erste Zwischenzeit,-2160,-1650,-1905,,
"Berlin, Ägyptisches Museum und Papyrussammlung, ÄM 13665",5000461,https://aku-pal.uni-mainz.de/texts/5000461,2,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
D. Hatnub 7,5000475,https://aku-pal.uni-mainz.de/texts/5000475,2,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie, Pepi II.",Altes Reich,-2278,-2184,-2231,,
D. Hatnub 4,5000473,https://aku-pal.uni-mainz.de/texts/5000473,2,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie, Pepi II.",Altes Reich,-2278,-2184,-2231,,
P. Strasbourg Ep,5000548,https://aku-pal.uni-mainz.de/texts/5000548,2,Brief,Brief (an einen Lebenden),"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
P. Strasbourg Dβ,5001231,https://aku-pal.uni-mainz.de/texts/5001231,2,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
D. Assiut N13.1 TW30,5000568,https://aku-pal.uni-mainz.de/texts/5000568,2,Kolophon,Kolophon (Scribe Men),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
D. Assiut N13.1 TS31,5000640,https://aku-pal.uni-mainz.de/texts/5000640,2,Signatur,Signatur (Scribe Men (in drawing of hippo)),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Turin, Museo Egizio, CGT 57044",138935,https://aku-pal.uni-mainz.de/texts/138935,2,Administrativer Text,"Administrativer Text (Account of materials, Events, Absence/presence)","Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 26, Monat 2, Jahreszeit šm.w, Tag 11 – Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 26, Monat 2, Jahreszeit šm.w, Tag 28",Neues Reich,-1159,-1158,-1158,,
"Turin, Museo Egizio, CGT 57029",138920,https://aku-pal.uni-mainz.de/texts/138920,2,Administrativer Text,Administrativer Text (Document of absence or presence),"Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 24, Monat 1, Jahreszeit ꜣḫ.t, Tag 5 – Neues Reich, 20. Dynastie, Ramses III., Regierungsjahr 24, Monat 1, Jahreszeit ꜣḫ.t, Tag 7",Neues Reich,-1161,-1160,-1160,,
D. Assiut N13.1 TS5,5000627,https://aku-pal.uni-mainz.de/texts/5000627,2,Signatur,Signatur (in drawing of a gazelle),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
D. Assiut N13.1 TN30,5000655,https://aku-pal.uni-mainz.de/texts/5000655,2,Signatur,"Signatur (Scribe Men(?), signature in drawing of a lion)","Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
D. Assiut N13.1 TAN3,5000673,https://aku-pal.uni-mainz.de/texts/5000673,2,nicht spezifiziert,nicht spezifiziert (Scribe Iahmes),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"London, British Museum, EA 30839",5000141,https://aku-pal.uni-mainz.de/texts/5000141,2,Sargtexte,Sargtexte,"Mittleres Reich, 12. Dynastie, Sesostris II. – Mittleres Reich, 12. Dynastie, Sesostris III.",Mittleres Reich,-1877,-1831,-1854,,
D. Assiut N13.1 TW25,5000727,https://aku-pal.uni-mainz.de/texts/5000727,2,Fürbitte,Fürbitte,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"London, British Museum, EA 10252",57226,https://aku-pal.uni-mainz.de/texts/57226,2,Verklärungen,Verklärungen,"Griechisch-römische Zeit, Argeaden („Makedonierzeit“), Alexander IV., Regierungsjahr 11",Griechisch-römische Zeit,-317,-310,-314,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 14156",140084,https://aku-pal.uni-mainz.de/texts/140084,2,Administrativer Text,Administrativer Text (Deliveries and/or deficits of products (fish)),"Neues Reich, 20. Dynastie, Ramses IV., Regierungsjahr 5",Neues Reich,-1149,-1148,-1148,,
"Boston (MA), Museum of Fine Arts, 04.2059 vo",5000747,https://aku-pal.uni-mainz.de/texts/5000747,2,Totenbrief,Totenbrief,Erste Zwischenzeit,Erste Zwischenzeit,-2160,-2055,-2108,,
SAK 2008 428-1,5000914,https://aku-pal.uni-mainz.de/texts/5000914,2,nicht spezifiziert,nicht spezifiziert,"Frühdynastische Zeit, 2. Dynastie",Frühdynastische Zeit,-2890,-2686,-2788,,
"Kairo, Ägyptisches Museum, CG 25207",5000918,https://aku-pal.uni-mainz.de/texts/5000918,2,nicht spezifiziert,nicht spezifiziert,Neues Reich,Neues Reich,-1550,-1069,-1310,,
"Kairo, Ägyptisches Museum, CG 25208",5000921,https://aku-pal.uni-mainz.de/texts/5000921,2,nicht spezifiziert,nicht spezifiziert,Neues Reich,Neues Reich,-1550,-1069,-1310,,
"Kairo, Ägyptisches Museum, CG 25212",5000922,https://aku-pal.uni-mainz.de/texts/5000922,2,nicht spezifiziert,nicht spezifiziert,Neues Reich,Neues Reich,-1550,-1069,-1310,,
"Kairo, Ägyptisches Museum, JE 71580",5001236,https://aku-pal.uni-mainz.de/texts/5001236,2,Administrativer Text,Administrativer Text,"Mittleres Reich, 12. Dynastie",Mittleres Reich,-1985,-1773,-1879,,
"London, Petrie Museum of Egyptian Archaeology, UC 32198",5000928,https://aku-pal.uni-mainz.de/texts/5000928,2,nicht spezifiziert,nicht spezifiziert,"Mittleres Reich, 12. Dynastie",Mittleres Reich,-1985,-1773,-1879,,
"Berlin, Ägyptisches Museum und Papyrussammlung, ÄM 13772",5000929,https://aku-pal.uni-mainz.de/texts/5000929,2,Sargtexte,Sargtexte,"Mittleres Reich, 11. Dynastie (nach der Reichseinigung)",Mittleres Reich,-2055,-1985,-2020,,
"London, Petrie Museum of Egyptian Archaeology, UC 32200",5001240,https://aku-pal.uni-mainz.de/texts/5001240,2,Brief,Brief (an einen Lebenden),"Mittleres Reich, 12. Dynastie",Mittleres Reich,-1985,-1773,-1879,,
"London, British Museum, EA 10763",380654,https://aku-pal.uni-mainz.de/texts/380654,2,Magischer Text,Magischer Text,"Mittleres Reich, 12. Dynastie, Amenemhet III. – Zweite Zwischenzeit, 13. Dynastie",Mittleres Reich,-1831,-1650,-1740,,
"Oxford, Ashmolean Museum, ANAsh.Mus.H.O.434",5001008,https://aku-pal.uni-mainz.de/texts/5001008,2,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2501",5001015,https://aku-pal.uni-mainz.de/texts/5001015,2,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2582",5001033,https://aku-pal.uni-mainz.de/texts/5001033,2,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, 2287",5001045,https://aku-pal.uni-mainz.de/texts/5001045,2,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
O. Deir el-Bahri T3.L15,5001075,https://aku-pal.uni-mainz.de/texts/5001075,2,Kemit,Kemit,"Neues Reich, 18. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1550,-1069,-1310,,
"Kairo, Institut français d’archéologie orientale, OL 16",5001093,https://aku-pal.uni-mainz.de/texts/5001093,2,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Kairo, Institut français d’archéologie orientale, OL 39",5001121,https://aku-pal.uni-mainz.de/texts/5001121,2,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Oxford, Ashmolean Museum, ANAsh.Mus.H.O.1044",5001162,https://aku-pal.uni-mainz.de/texts/5001162,2,Kemit,Kemit,"Neues Reich, 19. Dynastie – Neues Reich, 20. Dynastie",Neues Reich,-1295,-1069,-1182,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10002",5001200,https://aku-pal.uni-mainz.de/texts/5001200,2,Brief,Brief (an einen Lebenden),"Mittleres Reich, 12. Dynastie, Regierungsjahr 36, Monat 4, Jahreszeit šm.w",Mittleres Reich,-1950,-1949,-1950,,
Beit Khallaf K1.4,5001212,https://aku-pal.uni-mainz.de/texts/5001212,2,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 3. Dynastie, Djoser (Netjerichet) – Altes Reich, 3. Dynastie, Nebka (Sanacht)",Altes Reich,-2667,-2667,-2667,,
"P. Illahun, Tempeltagebuch Jahr 14",5001239,https://aku-pal.uni-mainz.de/texts/5001239,2,nicht spezifiziert,nicht spezifiziert,Mittleres Reich,Mittleres Reich,-2055,-1650,-1852,,
D. Assiut N13.1 TW17,5001246,https://aku-pal.uni-mainz.de/texts/5001246,2,Besuchertext,Besuchertext,"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Wien, Papyrusmuseum, Österreichische Nationalbibliothek, Aeg. 10994–10997",134320,https://aku-pal.uni-mainz.de/texts/134320,2,Totenbuch,Totenbuch,"Neues Reich, 18. Dynastie, Hatschepsut – Neues Reich, 18. Dynastie, Amenhotep II.",Neues Reich,-1473,-1400,-1436,,
"Sankt Petersburg, National Library of Russia, 1",134599,https://aku-pal.uni-mainz.de/texts/134599,2,Totenbuch,Totenbuch,"Dritte Zwischenzeit, 22.–23. Dynastie",Dritte Zwischenzeit,-945,-715,-830,,
P. Berl Da,5000224,https://aku-pal.uni-mainz.de/texts/5000224,1,Administrativer Text,Administrativer Text,Mittleres Reich,Mittleres Reich,-2055,-1650,-1852,,
"Kairo, Ägyptisches Museum, CG 4748",5000331,https://aku-pal.uni-mainz.de/texts/5000331,1,Administrativer Text,Administrativer Text,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton",Neues Reich,-1352,-1336,-1344,,
Hieratischer Wiederbestattungsvermerk auf Leichenumwicklung der Mumie Ramses’ II.,5000295,https://aku-pal.uni-mainz.de/texts/5000295,1,Nicht spezifizierter Königlicher Text,Nicht spezifizierter Königlicher Text,"Dritte Zwischenzeit, 21. Dynastie, Pinudjem I. (HPA), Regierungsjahr 15, Monat 3, Jahreszeit ꜣḫ.t, Tag 6",Dritte Zwischenzeit,-1069,-945,-1007,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3110",5000438,https://aku-pal.uni-mainz.de/texts/5000438,1,nicht spezifiziert,nicht spezifiziert,"Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 35, Tag 1, Phaophi – Spätzeit, 27. Dynastie, Dareios I. Setutre, Regierungsjahr 35, Tag 30, Phaophi",Spätzeit,-488,-487,-488,,
"London, Petrie Museum of Egyptian Archaeology, 32261",5000339,https://aku-pal.uni-mainz.de/texts/5000339,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton, Regierungsjahr 14",Neues Reich,-1339,-1338,-1338,,
"London, Petrie Museum of Egyptian Archaeology, 46283",5000335,https://aku-pal.uni-mainz.de/texts/5000335,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton, Regierungsjahr 10",Neues Reich,-1343,-1342,-1342,,
"London, Petrie Museum of Egyptian Archaeology, 46292",5000338,https://aku-pal.uni-mainz.de/texts/5000338,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton, Regierungsjahr 12",Neues Reich,-1341,-1340,-1340,,
"London, Petrie Museum of Egyptian Archaeology, 32256",5000356,https://aku-pal.uni-mainz.de/texts/5000356,1,Administrativer Text,Administrativer Text,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton, Regierungsjahr 8",Neues Reich,-1345,-1344,-1344,,
"London, Petrie Museum of Egyptian Archaeology, 32257",5000342,https://aku-pal.uni-mainz.de/texts/5000342,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton",Neues Reich,-1352,-1336,-1344,,
"London, Petrie Museum of Egyptian Archaeology, 32264",5000343,https://aku-pal.uni-mainz.de/texts/5000343,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton",Neues Reich,-1352,-1336,-1344,,
"London, Petrie Museum of Egyptian Archaeology, 46284",5000336,https://aku-pal.uni-mainz.de/texts/5000336,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton, Regierungsjahr 8",Neues Reich,-1345,-1344,-1344,,
"London, Petrie Museum of Egyptian Archaeology, 32544",5000333,https://aku-pal.uni-mainz.de/texts/5000333,1,Administrativer Text,Administrativer Text (wine label),"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton, Regierungsjahr 16",Neues Reich,-1337,-1336,-1336,,
"London, Petrie Museum of Egyptian Archaeology, 32557",5000347,https://aku-pal.uni-mainz.de/texts/5000347,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"London, Petrie Museum of Egyptian Archaeology, 32229",5000334,https://aku-pal.uni-mainz.de/texts/5000334,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Tutanchamun, Regierungsjahr 2",Neues Reich,-1335,-1334,-1334,,
"London, Petrie Museum of Egyptian Archaeology, 46303",5000344,https://aku-pal.uni-mainz.de/texts/5000344,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"London, Petrie Museum of Egyptian Archaeology, 46298",5000341,https://aku-pal.uni-mainz.de/texts/5000341,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Amenhotep IV./Echnaton, Regierungsjahr 12",Neues Reich,-1341,-1340,-1340,,
D. Medum 17,5000203,https://aku-pal.uni-mainz.de/texts/5000203,1,Besuchertext,Besuchertext,"Neues Reich, 18. Dynastie, Amenhotep III., Regierungsjahr 30",Neues Reich,-1361,-1360,-1360,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10069",5000394,https://aku-pal.uni-mainz.de/texts/5000394,1,Administrativer Text,Administrativer Text,"Mittleres Reich, 12. Dynastie, Amenemhet III., Regierungsjahr 3, Monat 3, Jahreszeit pr.t",Mittleres Reich,-1829,-1828,-1828,,
"London, British Museum, EA 10060",380901,https://aku-pal.uni-mainz.de/texts/380901,1,Erzählung,Erzählung (The Capture of Joppa),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
Tally Stone of mꜣꜤ.t-kꜣ-rꜤ 1,5000406,https://aku-pal.uni-mainz.de/texts/5000406,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Hatschepsut",Neues Reich,-1473,-1458,-1466,,
Tally Stone of mꜣꜤ.t-kꜣ-rꜤ 2,5000407,https://aku-pal.uni-mainz.de/texts/5000407,1,nicht spezifiziert,nicht spezifiziert,"Neues Reich, 18. Dynastie, Hatschepsut",Neues Reich,-1473,-1458,-1466,,
"Leiden, Rijksmuseum van Oudheden, AMS 26 b vo",5000420,https://aku-pal.uni-mainz.de/texts/5000420,1,Brief,Brief (an einen Lebenden) (Brief des Keny-Imen an Hui),"Neues Reich, 19. Dynastie, Ramses II.",Neues Reich,-1279,-1213,-1246,,
"Leiden, Rijksmuseum van Oudheden, AMS 54 ro",5000255,https://aku-pal.uni-mainz.de/texts/5000255,1,Hymnus im Götterkult,Hymnus im Götterkult,"Neues Reich, 19. Dynastie, Ramses II., Regierungsjahr 52",Neues Reich,-1228,-1227,-1228,,
"Paris, Musée du Louvre, E 21324",134311,https://aku-pal.uni-mainz.de/texts/134311,1,Totenbuch,Totenbuch,"Neues Reich, 18. Dynastie, Thutmosis III.",Neues Reich,-1479,-1425,-1452,,
P. Strasbourg Eg,5001222,https://aku-pal.uni-mainz.de/texts/5001222,1,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
P. Strasbourg Eq,5001223,https://aku-pal.uni-mainz.de/texts/5001223,1,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
P. Strasbourg Ed,5001224,https://aku-pal.uni-mainz.de/texts/5001224,1,nicht spezifiziert,nicht spezifiziert,"Altes Reich, 6. Dynastie",Altes Reich,-2345,-2181,-2263,,
"London, Petrie Museum of Egyptian Archaeology, 32265",5000476,https://aku-pal.uni-mainz.de/texts/5000476,1,nicht spezifiziert,nicht spezifiziert (The house of Neith),"Neues Reich, 18. Dynastie",Neues Reich,-1550,-1295,-1422,,
"Paris, Bibliothèque Nationale de France, Egyptien 207",5000444,https://aku-pal.uni-mainz.de/texts/5000444,1,Haushaltsliste,Haushaltsliste,"Neues Reich, 19. Dynastie, Sethos I., Regierungsjahr 2",Neues Reich,-1293,-1292,-1292,,
"Paris, Bibliothèque Nationale de France, 196 II",139309,https://aku-pal.uni-mainz.de/texts/139309,1,Brief,Brief (an einen Lebenden),"Neues Reich, 20. Dynastie, Ramses XI., Regierungsjahr 10",Neues Reich,-1090,-1089,-1090,,
"Kairo, Ägyptisches Museum, CG 61020 [docket A]",5000478,https://aku-pal.uni-mainz.de/texts/5000478,1,nicht spezifiziert,nicht spezifiziert (docket A),"Dritte Zwischenzeit, 21. Dynastie, Siamun, Regierungsjahr 10",Dritte Zwischenzeit,-969,-968,-968,,
Hieratischer Wiederbestattungsvermerk auf Leichenband der Mumie des Prinzen Zꜣ-Jmn,5000479,https://aku-pal.uni-mainz.de/texts/5000479,1,nicht spezifiziert,nicht spezifiziert,"Dritte Zwischenzeit, 21. Dynastie, Pinudjem I. (HPA), Regierungsjahr 8, Monat 3, Jahreszeit pr.t, Tag 29",Dritte Zwischenzeit,-1069,-945,-1007,,
Hieratischer Wiederbestattungsvermerk auf Leichenhülle der Prinzessin Zꜣt-Kꜣ-msjw,5000480,https://aku-pal.uni-mainz.de/texts/5000480,1,nicht spezifiziert,nicht spezifiziert,"Dritte Zwischenzeit, 21. Dynastie, Pinudjem I. (HPA), Regierungsjahr 7, Monat 4, Jahreszeit ꜣḫ.t, Tag 8",Dritte Zwischenzeit,-1069,-945,-1007,,
"Kairo, Ägyptisches Museum, CG 61019 [docket A]",5000296,https://aku-pal.uni-mainz.de/texts/5000296,1,Nicht spezifizierter Königlicher Text,Nicht spezifizierter Königlicher Text (docket A),"Dritte Zwischenzeit, 21. Dynastie, Siamun, Regierungsjahr 10, Monat 4, Jahreszeit pr.t, Tag 17",Dritte Zwischenzeit,-969,-968,-968,,
Hieratischer Wiederbestattungsvermerk auf äußerer Hülle der Mumie Thutmosis’ II.,5000482,https://aku-pal.uni-mainz.de/texts/5000482,1,nicht spezifiziert,nicht spezifiziert,"Dritte Zwischenzeit, 21. Dynastie, Pinudjem I. (HPA), Regierungsjahr 6, Monat 3, Jahreszeit pr.t, Tag 7",Dritte Zwischenzeit,-1069,-945,-1007,,
"Kairo, Ägyptisches Museum, CG 61018",5000535,https://aku-pal.uni-mainz.de/texts/5000535,1,nicht spezifiziert,nicht spezifiziert (docket A),"Dritte Zwischenzeit, 21. Dynastie, Siamun, Regierungsjahr 10, Monat 4, Jahreszeit pr.t, Tag 17",Dritte Zwischenzeit,-969,-968,-968,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10499 ro",5000740,https://aku-pal.uni-mainz.de/texts/5000740,1,Erzählung,Erzählung,"Mittleres Reich, 12. Dynastie",Mittleres Reich,-1985,-1773,-1879,,
D. Hatnub 52,5000541,https://aku-pal.uni-mainz.de/texts/5000541,1,Biographischer Text,Biographischer Text,"Zweite Zwischenzeit, 17. Dynastie",Zweite Zwischenzeit,-1580,-1550,-1565,,
D. Hatnub 2,5000472,https://aku-pal.uni-mainz.de/texts/5000472,1,Nichtköniglicher Historischer Text,Nichtköniglicher Historischer Text,"Altes Reich, 6. Dynastie, Teti",Altes Reich,-2345,-2323,-2334,,
"Berlin, Ägyptisches Museum und Papyrussammlung, P. 10050",5000536,https://aku-pal.uni-mainz.de/texts/5000536,1,Administrativer Text,Administrativer Text,"Mittleres Reich, 12. Dynastie, Sesostris III., Regierungsjahr 6",Mittleres Reich,-1865,-1864,-1864,,
D. Hatnub 33,5000496,https://aku-pal.uni-mainz.de/texts/5000496,1,nicht spezifiziert,nicht spezifiziert,Erste Zwischenzeit,Erste Zwischenzeit,-2160,-2055,-2108,,
"Turin, Museo Egizio, CGT 53001",134605,https://aku-pal.uni-mainz.de/texts/134605,1,Totenbuch,Totenbuch,"Dritte Zwischenzeit, 21. Dynastie",Dritte Zwischenzeit,-1069,-945,-1007,,
"Turin, Museo Egizio, CGT 53007",134741,https://aku-pal.uni-mainz.de/texts/134741,1,Totenbuch,Totenbuch,"Dritte Zwischenzeit, 21. Dynastie",Dritte Zwischenzeit,-1069,-945,-1007,,
"Turin, Museo Egizio, S. 17507/4",5000379,https://aku-pal.uni-mainz.de/texts/5000379,1,Administrativer Text,Administrativer Text,"Altes Reich, 4. Dynastie",Altes Reich,-2613,-2494,-2554,,
