"sign ID","grapheme ID","mdc"
"1841","748","Aa3"
"1842","751","Aa8"
"1843","755","Aa17"
"1844","755","Aa17"
"1845","760","Aa22"
"1846","759","Aa21"
"1847","764","Aa27"
"1848","764","Aa27"
"1849","764","Aa27"
"1850","765","Aa28"
"1851","765","Aa28"
"1852","174","D60"
"1854","174","D60"
"1855","768","D61"
"1856","216","F17"
"1857","243","F30"
"1858","246","F40"
"1859","246","F40"
"1860","249","F46"
"1861","249","F46"
"1862","358","M11"
"1863","367","M40"
"1864","385","M44"
"1865","792","N34"
"1866","792","N34"
"1867","526","R4"
"1868","471","U116"
"1869","531","R8"
"1870","531","R8"
"1871","529","R11"
"1872","529","R11"
"1873","521","R14"
"1874","521","R14"
"1875","521","R14"
"1876","521","R14"
"1877","538","R15"
"1878","538","R15"
"1879","576","S24"
"1880","578","S34"
"1881","578","S34"
"1884","622","T34"
"1885","643","U13"
"1887","652","U15"
"1888","655","U23"
"1889","656","U24"
"1890","656","U24"
"1891","657","U26"
"1892","657","U26"
"1893","666","U36"
"1894","666","U36"
"1895","677","V1"
"1896","679","V2"
"1897","679","V2"
"1898","679","V2"
"1899","679","V2"
"1900","679","V2"
"1901","676","V4"
"1902","676","V4"
"1903","680","V6"
"1904","682","V7"
"1905","690","<1--0>-<0--2>"
"1906","691","V11"
"1907","683","V12"
"1908","683","V12"
"1909","684","V13"
"1911","695","V28"
"1912","695","V28"
"1913","695","V28"
"1914","698","V30"
"1915","698","V30"
"1916","699","V31"
"1917","699","V31"
"1918","699","V31"
"1919","527","R5"
"1920","715","W1"
"1921","715","W1"
"1922","726","W3"
"1923","726","W3"
"1924","717","W15"
"1925","718","W17"
"1926","570","S15"
"1927","723","W19"
"1928","723","W19"
"1929","709","W22"
"1930","709","W22"
"1931","709","W22"
"1932","709","W22"
"1933","710","W89"
"1934","710","W89"
"1935","711","W24"
"1936","711","W24"
"1937","712","W25"
"1938","728","X1"
"1939","728","X1"
"1940","728","X1"
"1941","731","X2"
"1942","731","X2"
"1943","731","X2"
"1944","729","X4"
"1945","730","X6"
"1946","732","X8"
"1947","734","Y1"
"1948","734","Y1"
"1949","734","Y1"
"1950","734","Y1"
"1951","734","Y1"
"1952","734","Y1"
"1953","733","Y3"
"1954","733","Y3"
"1955","735","Y5"
"1956","735","Y5"
"1957","739","Z1"
"1958","739","Z1"
"1961","1682","N33AV"
"1962","1682","N33AV"
"1963","740","Z4"
"1964","740","Z4"
"1965","745","Z5"
"1966","745","Z5"
"1967","744","Z9"
"1968","744","Z9"
"1969","382","Z11"
"1970","382","Z11"
"1971","8","A28"
"1972","15","A53"
"1973","15","A53"
"1974","15","A53"
"1975","1","A1"
"1976","1","A1"
"1977","3","A2"
"1978","3","A2"
"1979","36","A9"
"1980","855","A13"
"1981","23","Z6"
"1982","23","Z6"
"1983","19","A15"
"1984","19","A15"
"1985","58","B1"
"1986","123","D1"
"1988","123","D1"
"1989","123","D1"
"1995","126","D3"
"1996","128","D4"
"1997","128","D4"
"1998","128","D4"
"1999","130","D6"
"2000","127","D13"
"2001","125","D20"
"2002","137","D21"
"2003","137","D21"
"2004","137","D21"
"2005","141","D25"
"2006","166","D52"
"2008","167","D53"
"2009","151","D36"
"2010","151","D36"
"2011","153","D41"
"2012","154","D37"
"2013","154","D37"
"2014","154","D37"
"2015","159","D40"
"2016","159","D40"
"2017","159","D40"
"2019","158","D43"
"2020","158","D43"
"2021","150","D45"
"2022","144","D28"
"2023","144","D28"
"2024","144","D28"
"2025","147","D35"
"2026","161","D46"
"2027","161","D46"
"2028","161","D46"
"2029","160","D49"
"2030","163","D50"
"2031","169","D54"
"2032","169","D54"
"2033","169","D54"
"2034","171","D56"
"2035","173","D58"
"2036","173","D58"
"2037","199","E23"
"2038","191","E34"
"2039","191","E34"
"2040","175","E1"
"2041","204","E21"
"2042","204","E21"
"2043","231","F4"
"2044","229","F12"
"2045","210","F10"
"2046","212","F13"
"2047","212","F13"
"2048","212","F13"
"2049","215","F16"
"2050","219","F20"
"2051","226","F26"
"2052","226","F26"
"2053","237","F32"
"2054","237","F32"
"2055","238","F33"
"2056","247","F39"
"2057","1775","F37"
"2058","250","F51"
"2059","250","F51"
"2060","241","F34"
"2061","241","F34"
"2062","241","F34"
"2063","240","F35"
"2064","239","F36"
"2065","249","F46"
"2066","256","G5"
"2067","256","G5"
"2068","260","R13"
"2069","260","R13"
"2070","253","G14"
"2071","253","G14"
"2072","265","G17"
"2073","265","G17"
"2074","287","G37"
"2075","287","G37"
"2076","286","G36"
"2077","286","G36"
"2078","267","G43"
"2079","1765","Z7"
"2080","1765","Z7"
"2081","1765","Z7"
"2082","290","G25"
"2083","290","G25"
"2084","280","G28"
"2085","281","G29"
"2088","920","G30"
"2089","292","G27"
"2090","252","G4"
"2091","252","G4"
"2092","271","G39"
"2093","1691","G80"
"2094","274","G41"
"2095","270","G54"
"2096","270","G54"
"2097","306","H6"
"2098","326","I1"
"2099","320","I5A"
"2100","320","I5A"
"2101","320","I5A"
"2102","313","I12"
"2103","311","I10"
"2104","311","I10"
"2105","329","K1"
"2106","329","K1"
"2107","331","K4"
"2108","331","K4"
"2109","338","L2"
"2110","338","L2"
"2111","343","L7"
"2112","309","I9"
"2113","309","I9"
"2114","309","I9"
"2115","1392","M1A"
"2116","384","M2"
"2117","347","M3"
"2118","347","M3"
"2119","353","M8"
"2120","361","M15"
"2121","361","M15"
"2122","362","M16"
"2123","363","M13"
"2124","363","M13"
"2125","368","M17"
"2126","368","M17"
"2127","368","M17"
"2129","369","M18"
"2130","365","M20"
"2131","365","M20"
"2132","371","M22"
"2133","371","M22"
"2134","372","M23"
"2135","364","M14"
"2139","354","M12"
"2141","350","M6"
"2143","231","F4"
"2144","241","F34"
"2145","244","F37B"
"2146","244","F37B"
"2147","251","G1"
"2148","265","G17"
"2149","265","G17"
"2150","265","G17"
"2151","1127","G16B"
"2152","364","M14"
"2153","373","M24"
"2154","373","M24"
"2155","251","G1"
"2156","251","G1"
"2157","251","G1"
"2158","259","G7"
"2159","259","G7"
"2160","259","G7"
"2161","937","O13"
"2162","306","H6"
"2163","313","I12"
"2164","309","I9"
"2165","311","I10"
"2166","375","M26"
"2167","375","M26"
"2168","375","M26"
"2169","375","M26"
"2170","359","M32"
"2171","389","N1"
"2172","390","N2"
"2173","393","N4"
"2174","393","N4"
"2175","394","N5"
"2176","395","N8"
"2177","398","N28"
"2178","398","N28"
"2179","398","N28"
"2180","403","N14"
"2181","403","N14"
"2182","1746","N17"
"2185","412","N29"
"2186","412","N29"
"2187","412","N29"
"2188","426","N23"
"2189","426","N23"
"2190","414","N31"
"2191","414","N31"
"2192","754","Aa15"
"2193","419","N33"
"2194","432","N35"
"2195","432","N35"
"2197","429","N37"
"2198","429","N37"
"2199","429","N37"
"2200","430","N40"
"2201","435","O49"
"2202","435","O49"
"2204","456","O1"
"2205","456","O1"
"2206","456","O1"
"2207","452","O4"
"2209","443","O6"
"2210","470","O29"
"2211","478","O34"
"2212","478","O34"
"2213","504","P8"
"2214","504","P8"
"2215","507","Q1"
"2216","509","Q3"
"2217","509","Q3"
"2218","509","Q3"
"2219","658","U28"
"2220","658","U28"
"2221","324","I6"
"2222","509","Q3"
"2223","660","U30"
"2224","660","U30"
"2225","516","Q7"
"2226","719","W11"
"2228","696","V29"
"2229","696","V29"
"2230","663","U33"
"2231","663","U33"
"2232","663","U33"
"2233","465","O50"
"2234","669","U39"
"2235","236","F31"
"2236","558","S8"
"2237","597","S42"
"2238","579","S23"
"2239","573","S20"
"2240","585","S28"
"2241","587","S29"
"2242","587","S29"
"2243","587","S29"
"2244","611","T10"
"2245","612","T9"
"2246","612","T9"
"2247","614","T12"
"2248","614","T12"
"2249","623","T30"
"2250","623","T30"
"2251","623","T30"
"2252","588","S123"
"2253","604","T3"
"2254","604","T3"
"2255","604","T3"
"2256","597","S42"
"2257","597","S42"
"2258","597","S42"
"2259","597","S42"
"2260","599","S43"
"2261","599","S43"
"2262","609","T14"
"2263","609","T14"
"2264","692","V22"
"2265","692","V22"
"2266","617","T19"
"2267","618","T21"
"2268","645","U7"
"2269","639","U2"
"2270","639","U2"
"2271","642","U5"
"2272","693","V24"
"2273","753","Aa11"
"2274","655","U23"
"2275","655","U23"
"2276","765","Aa28"
"2277","652","U15"
"2278","661","U31"
"2279","661","U31"
"2281","714","W10"
"2282","711","W24"
"2283","711","W24"
"2284","711","W24"
"2286","712","W25"
"2287","712","W25"
"2288","716","W14"
"2289","717","W15"
"2290","718","W17"
"2291","718","W17"
"2292","706","W9"
"2293","723","W19"
"2294","723","W19"
"2295","698","V30"
"2296","698","V30"
"2297","698","V30"
"2298","698","V30"
"2299","699","V31"
"2300","699","V31"
"2301","699","V31"
"2302","1","A1"
"2303","1","A1"
"2304","1","A1"
"2305","1","A1"
"2306","1","A1"
"2307","1","A1"
"2308","3","A2"
"2309","3","A2"
"2310","3","A2"
"2311","3","A2"
"2312","3","A2"
"2313","8","A28"
"2314","8","A28"
"2315","49","A19"
"2316","43","A24"
"2317","43","A24"
"2318","53","A35"
"2319","4","A17"
"2320","44","A25"
"2322","27","A48"
"2323","124","D2"
"2324","124","D2"
"2325","124","D2"
"2327","128","D4"
"2328","128","D4"
"2329","302","D17"
"2330","137","D21"
"2331","137","D21"
"2332","137","D21"
"2333","137","D21"
"2334","137","D21"
"2335","144","D28"
"2336","151","D36"
"2337","151","D36"
"2338","151","D36"
"2339","154","D37"
"2342","159","D40"
"2343","159","D40"
"2344","159","D40"
"2345","153","D41"
"2346","150","D45"
"2347","161","D46"
"2348","161","D46"
"2349","161","D46"
"2350","164","D51"
"2352","166","D52"
"2353","169","D54"
"2354","169","D54"
"2355","173","D58"
"2356","173","D58"
"2357","428","N41"
"2358","428","N41"
"2359","1","A1"
"2360","1","A1"
"2361","1","A1"
"2362","3","A2"
"2363","7","A30"
"2364","10","A7A"
"2365","36","A9"
"2366","23","Z6"
"2367","4","A17"
"2370","4","A17"
"2371","5","A17A"
"2372","50","A21"
"2373","50","A21"
"2374","51","A23"
"2375","43","A24"
"2376","8","A28"
"2377","8","A28"
"2378","53","A35"
"2379","53","A35"
"2380","25","A47"
"2381","46","A25A"
"2382","30","A51"
"2383","15","A53"
"2384","15","A53"
"2385","58","B1"
"2386","171","D56"
"2387","123","D1"
"2388","123","D1"
"2389","123","D1"
"2390","124","D2"
"2391","124","D2"
"2395","128","D4"
"2396","130","D6"
"2397","137","D21"
"2398","137","D21"
"2399","137","D21"
"2400","137","D21"
"2401","144","D28"
"2402","144","D28"
"2404","148","D34"
"2405","147","D35"
"2406","151","D36"
"2407","154","D37"
"2409","159","D40"
"2410","159","D40"
"2411","158","D43"
"2412","150","D45"
"2413","161","D46"
"2414","161","D46"
"2415","161","D46"
"2416","166","D52"
"2417","167","D53"
"2418","169","D54"
"2419","169","D54"
"2420","173","D58"
"2421","173","D58"
"2422","428","N41"
"2423","1","A1"
"2424","1","A1"
"2425","1","A1"
"2426","1","A1"
"2427","1","A1"
"2428","3","A2"
"2429","3","A2"
"2430","3","A2"
"2431","3","A2"
"2432","3","A2"
"2433","47","A12"
"2434","19","A15"
"2435","5","A17A"
"2436","48","A19"
"2437","8","A28"
"2438","43","A24"
"2439","43","A24"
"2440","25","A47"
"2441","46","A25A"
"2442","46","A25A"
"2443","58","B1"
"2444","58","B1"
"2445","58","B1"
"2446","171","D56"
"2447","123","D1"
"2448","123","D1"
"2449","124","D2"
"2450","124","D2"
"2451","124","D2"
"2452","124","D2"
"2454","128","D4"
"2455","128","D4"
"2456","130","D6"
"2457","125","D20"
"2458","125","D20"
"2459","137","D21"
"2460","137","D21"
"2461","137","D21"
"2462","137","D21"
"2463","137","D21"
"2464","144","D28"
"2465","147","D35"
"2466","151","D36"
"2467","151","D36"
"2468","151","D36"
"2469","154","D37"
"2471","159","D40"
"2472","159","D40"
"2473","153","D41"
"2474","152","D42"
"2475","161","D46"
"2476","161","D46"
"2477","161","D46"
"2478","161","D46"
"2479","161","D46"
"2480","163","D50"
"2481","163","D50"
"2483","167","D53"
"2484","169","D54"
"2485","169","D54"
"2486","169","D54"
"2487","169","D54"
"2488","173","D58"
"2489","173","D58"
"2490","173","D58"
"2492","428","N41"
"2493","1","A1"
"2494","1","A1"
"2495","1","A1"
"2496","3","A2"
"2497","3","A2"
"2498","10","A7A"
"2499","47","A12"
"2500","23","Z6"
"2501","48","A19"
"2502","49","A19"
"2503","50","A21"
"2504","43","A24"
"2505","8","A28"
"2506","53","A35"
"2507","25","A47"
"2508","46","A25A"
"2509","27","A48"
"2510","58","B1"
"2511","120","C7"
"2512","171","D56"
"2513","123","D1"
"2514","123","D1"
"2517","128","D4"
"2518","128","D4"
"2519","130","D6"
"2520","125","D20"
"2522","137","D21"
"2523","137","D21"
"2525","144","D28"
"2528","147","D35"
"2529","151","D36"
"2530","151","D36"
"2532","159","D40"
"2533","159","D40"
"2534","159","D40"
"2535","153","D41"
"2536","153","D41"
"2537","153","D41"
"2538","150","D45"
"2539","161","D46"
"2540","161","D46"
"2541","164","D51"
"2542","164","D51"
"2544","169","D54"
"2545","169","D54"
"2546","173","D58"
"2547","428","N41"
"2548","428","N41"
"2551","1","A1"
"2554","1","A1"
"2555","643","U13"
"2556","1","A1"
"2558","1","A1"
"2559","3","A2"
"2560","746","Aa1"
"2561","58","B1"
"2562","137","D21"
"2563","137","D21"
"2564","137","D21"
"2565","137","D21"
"2566","144","D28"
"2567","151","D36"
"2568","151","D36"
"2569","154","D37"
"2570","180","E9"
"2571","251","G1"
"2572","265","G17"
"2573","265","G17"
"2574","265","G17"
"2575","347","M3"
"2576","368","M17"
"2577","368","M17"
"2578","368","M17"
"2579","372","M23"
"2580","426","N23"
"2581","426","N23"
"2582","412","N29"
"2583","432","N35"
"2584","432","N35"
"2585","432","N35"
"2586","432","N35"
"2587","432","N35"
"2588","432","N35"
"2590","587","S29"
"2591","587","S29"
"2592","592","S38"
"2593","645","U7"
"2594","684","V13"
"2595","695","V28"
"2596","695","V28"
"2597","695","V28"
"2598","698","V30"
"2599","698","V30"
"2600","699","V31"
"2601","699","V31"
"2602","699","V31"
"2603","711","W24"
"2604","728","X1"
"2605","728","X1"
"2606","728","X1"
"2607","728","X1"
"2608","1765","Z7"
"2609","1765","Z7"
"2612","587","S29"
"2613","1","A1"
"2614","1","A1"
"2615","1","A1"
"2616","43","A24"
"2617","25","A47"
"2618","25","A47"
"2619","746","Aa1"
"2620","137","D21"
"2621","144","D28"
"2622","148","D34"
"2623","154","D37"
"2624","251","G1"
"2625","251","G1"
"2626","265","G17"
"2627","265","G17"
"2628","271","G39"
"2629","271","G39"
"2630","267","G43"
"2631","267","G43"
"2632","267","G43"
"2633","267","G43"
"2634","267","G43"
"2635","368","M17"
"2636","426","N23"
"2637","412","N29"
"2638","478","O34"
"2639","478","O34"
"2640","465","O50"
"2641","465","O50"
"2642","509","Q3"
"2644","650","U9"
"2645","643","U13"
"2646","643","U13"
"2647","684","V13"
"2648","698","V30"
"2649","699","V31"
"2650","728","X1"
"2651","728","X1"
"2652","734","Y1"
"2653","734","Y1"
"2654","740","Z4"
"2655","740","Z4"
"2656","744","Z9"
"2657","1","A1"
"2658","1","A1"
"2659","1","A1"
"2660","1","A1"
"2661","43","A24"
"2662","746","Aa1"
"2663","746","Aa1"
"2664","746","Aa1"
"2665","128","D4"
"2666","137","D21"
"2667","137","D21"
"2668","137","D21"
"2669","148","D34"
"2670","151","D36"
"2671","154","D37"
"2672","169","D54"
"2673","251","G1"
"2674","251","G1"
"2675","251","G1"
"2676","271","G39"
"2677","267","G43"
"2678","308","H8"
"2679","368","M17"
"2680","368","M17"
"2681","368","M17"
"2682","432","N35"
"2683","456","O1"
"2684","452","O4"
"2685","452","O4"
"2686","465","O50"
"2687","509","Q3"
"2688","587","S29"
"2689","684","V13"
"2690","695","V28"
"2691","695","V28"
"2692","698","V30"
"2693","698","V30"
"2694","699","V31"
"2695","728","X1"
"2696","728","X1"
"2697","728","X1"
"2698","728","X1"
"2699","728","X1"
"2700","728","X1"
"2701","728","X1"
"2702","734","Y1"
"2703","734","Y1"
"2704","739","Z1"
"2705","739","Z1"
"2706","739","Z1"
"2707","740","Z4"
"2708","740","Z4"
"2709","746","Aa1"
"2710","137","D21"
"2711","151","D36"
"2712","159","D40"
"2713","159","D40"
"2714","161","D46"
"2715","161","D46"
"2716","161","D46"
"2717","157","D218"
"2718","191","E34"
"2719","243","F30"
"2720","251","G1"
"2721","251","G1"
"2722","265","G17"
"2723","265","G17"
"2724","274","G41"
"2725","309","I9"
"2726","368","M17"
"2727","426","N23"
"2728","426","N23"
"2729","426","N23"
"2730","414","N31"
"2731","432","N35"
"2732","432","N35"
"2733","432","N35"
"2734","470","O29"
"2735","509","Q3"
"2736","585","S28"
"2737","587","S29"
"2738","711","W24"
"2739","728","X1"
"2740","734","Y1"
"2741","735","Y5"
"2742","251","G1"
"2743","3","A2"
"2744","746","Aa1"
"2745","137","D21"
"2746","137","D21"
"2747","151","D36"
"2748","154","D37"
"2749","154","D37"
"2750","161","D46"
"2751","173","D58"
"2752","240","F35"
"2753","251","G1"
"2754","251","G1"
"2755","251","G1"
"2756","251","G1"
"2757","251","G1"
"2758","265","G17"
"2759","265","G17"
"2760","265","G17"
"2761","274","G41"
"2762","368","M17"
"2763","378","M34"
"2764","432","N35"
"2765","432","N35"
"2766","432","N35"
"2767","432","N35"
"2768","429","N37"
"2769","456","O1"
"2770","452","O4"
"2771","509","Q3"
"2772","587","S29"
"2773","587","S29"
"2774","587","S29"
"2775","630","T25"
"2776","650","U9"
"2777","699","V31"
"2778","728","X1"
"2779","728","X1"
"2780","728","X1"
"2781","734","Y1"
"2782","739","Z1"
"2787","1","A1"
"2788","43","A24"
"2789","746","Aa1"
"2790","747","Aa2"
"2791","765","Aa28"
"2792","137","D21"
"2793","137","D21"
"2794","151","D36"
"2795","161","D46"
"2796","173","D58"
"2797","157","D218"
"2798","251","G1"
"2799","265","G17"
"2800","267","G43"
"2801","309","I9"
"2802","368","M17"
"2803","372","M23"
"2804","372","M23"
"2805","432","N35"
"2806","432","N35"
"2807","432","N35"
"2808","432","N35"
"2809","429","N37"
"2810","429","N37"
"2811","585","S28"
"2812","587","S29"
"2813","587","S29"
"2815","698","V30"
"2816","728","X1"
"2817","728","X1"
"2818","728","X1"
"2819","728","X1"
"2820","734","Y1"
"2821","734","Y1"
"2822","734","Y1"
"2823","735","Y5"
"2824","1765","Z7"
"2825","1765","Z7"
"2827","144","D28"
"2828","629","T24"
"2829","684","V13"
"2830","251","G1"
"2831","251","G1"
"2832","251","G1"
"2833","251","G1"
"2834","265","G17"
"2835","265","G17"
"2836","265","G17"
"2837","265","G17"
"2838","280","G28"
"2839","368","M17"
"2840","372","M23"
"2841","387","M29"
"2842","378","M34"
"2843","426","N23"
"2844","426","N23"
"2845","426","N23"
"2846","426","N23"
"2847","426","N23"
"2848","426","N23"
"2849","432","N35"
"2850","587","S29"
"2851","587","S29"
"2852","650","U9"
"2853","650","U9"
"2854","643","U13"
"2855","643","U13"
"2856","695","V28"
"2857","695","V28"
"2858","695","V28"
"2859","695","V28"
"2860","695","V28"
"2861","728","X1"
"2862","728","X1"
"2863","728","X1"
"2864","728","X1"
"2865","728","X1"
"2866","1765","Z7"
"2867","1","A1"
"2868","1","A1"
"2869","58","B1"
"2870","124","D2"
"2871","137","D21"
"2872","137","D21"
"2873","161","D46"
"2874","169","D54"
"2875","173","D58"
"2876","222","F23"
"2877","251","G1"
"2878","251","G1"
"2879","251","G1"
"2880","265","G17"
"2881","265","G17"
"2882","265","G17"
"2883","280","G28"
"2884","287","G37"
"2885","267","G43"
"2886","267","G43"
"2887","368","M17"
"2888","1460","Z2"
"2889","426","N23"
"2890","432","N35"
"2891","432","N35"
"2892","429","N37"
"2893","452","O4"
"2894","452","O4"
"2896","684","V13"
"2897","684","V13"
"2898","695","V28"
"2899","695","V28"
"2900","698","V30"
"2901","728","X1"
"2902","728","X1"
"2903","728","X1"
"2904","739","Z1"
"2905","1460","Z2"
"2906","1460","Z2"
"2907","1460","Z2"
"2908","1460","Z2"
"2909","1460","Z2"
"2910","1460","Z2"
"2911","1460","Z2"
"2912","746","Aa1"
"2913","1","A1"
"2914","124","D2"
"2915","137","D21"
"2916","151","D36"
"2917","154","D37"
"2918","154","D37"
"2919","154","D37"
"2920","173","D58"
"2921","251","G1"
"2922","265","G17"
"2923","265","G17"
"2924","265","G17"
"2925","309","I9"
"2926","309","I9"
"2927","368","M17"
"2928","368","M17"
"2929","368","M17"
"2930","369","M18"
"2931","1460","Z2"
"2932","426","N23"
"2933","412","N29"
"2934","432","N35"
"2935","432","N35"
"2936","432","N35"
